Year,Month,Unique Identifier,Request Number,Summary - EN,Summary - FR,owner_org,Organization Name - EN,Organization Name - FR,Number of Informal Requests
2022,1,c2e9be7b0dcb7b8ea089819e7110dc7c,A-2021-00017,"Canadian Cultural Property Export Review Board (CCBERB): Documents, files, and briefing notes related to the sale of Emily Carr's painting Skedans. I am looking for more information on the process by which Emily Carr's painting, Skedans, was exported from Canada, including the export permit, and also any emails, reports, briefing notes and presentations that were made. ","Commission canadienne d'examen des exportations de biens culturels (CCEEBC) : Documents, dossiers et notes d'information relatifs à la vente du tableau Skedans d'Emily Carr. Je cherche plus d'information sur le processus par lequel la peinture d'Emily Carr, Skedans, a été exportée du Canada, y compris le permis d'exportation, et aussi tous les courriels, rapports, notes d'information et présentations qui ont été faits. ",atssc-scdata,Administrative Tribunals Support Service of Canada,Service canadien d'appui aux tribunaux administratifs,7
2022,1,099356ebc714352c43cb980d7d5112f9,2A-2021-94645,"I would like to receive information on Start-up Visa. This includes the following: Number of applications received since 2018 to October 21, 2021 1 - Per location (country) 2 - Per type of Designated Organization(Angel/VC/Incubator) Refusal Rate since 2018 to October 21, 2021 1 - Per location (country) 2 - Per type of Designated Organization (Angel/VC/Incubator) Processing Time since 2018 to October 21, 2021 1 - Per Location (country) 2 - Per type of Designated Organization (Angel/VC/Incubator)","Je souhaite recevoir des informations sur le Programme de visa pour démarrage d’entreprise, notamment, les renseignements suivants : nombre de demandes reçues depuis 2018 jusqu’au 21 octobre 2021 1 – Par lieu (pays) 2 – Par type d’organisation désignée (Angel, VC ou  Incubator) Taux de refus depuis 2018 jusqu’au 21 octobre 2021 1 – Par lieu (pays) 2 – Par type d’organisation désignée (Angel, VC ou Incubator); Délai de traitement depuis 2018 jusqu’au 21 octobre 2021 1 – Par lieu (pays) 2 – Par type d’organisation désignée (Angel, VC ou Incubator)",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",6
2022,1,43d4f0613046f0feac4ddb17d7fa0fe6,A-2019-43861,"Please provide the student visa application reviewing steps and criteria used to assess them at CPC Ottawa. Please provide any training manuals for the visa processing staff, communication to them or any document relating to guidelines provided to the officers for the assessment of Temporary resident visa applications.","Veuillez fournir les étapes d’examen de la demande de visa d’étudiant et les critères utilisés pour les évaluer au CTD d’Ottawa. Veuillez fournir les manuels de formation destinés au personnel chargé du traitement des visas, les communications qui leur sont adressées ou tout document relatif aux directives fournies aux agents pour l’évaluation des demandes de visa de résident temporaire.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",6
2022,1,488fc0fcae8cc7ac24f58d567427ff94,2A-2021-87882,Most recent IRCC Guidelines for visitor application for reconsideration when originally was refused then approved. What are the criteria that must be met for that to happen.,"Directives les plus récentes d’IRCC concernant la demande de réexamen par un visiteur lorsque la demande initiale a été refusée, puis approuvée. Quels sont les critères qui doivent être remplis pour que cela se produise?",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",6
2022,1,b4d53716b9b4549a984b2e6e06594492,2A-2020-06343,Provide the training materials used to train Visa Officers processing Spousal Sponsorship/Common-Law Sponsorship applications.,Fournir le matériel de formation utilisé pour former les agents des visas qui traitent les demandes de parrainage d’époux ou de conjoint de fait.,cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",6
2022,1,02a0ba785556e49a8d44abc5c09f0000,2A-2021-67625,"Please provide a copy of training guides and materials, public and private, since 1 January 2018 to (until August 29, 2021), relating to Module 4 of IRCC's Chinook system, including but not limited to the options provided for temporary resident applications and study permit permit applications notes generator for reasons for refusal - both centralized in Chinook and disaggregated by visa office.","Veuillez fournir une copie des guides et documents de formation (publics et privés) sur le Module 4 du système Chinook d’IRCC (du 1er janvier 2018 au 29 août 2021), y compris, mais sans toutefois s’y limiter, les options fournies aux agents par le générateur de notes pour les aider à rédiger les motifs de refus des demandes de résidence temporaire et des demandes de permis d’études – données centralisées dans Chinook et ventilées par bureau des visas.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5
2022,1,134fc8b54d5b9d1e1d4d9134c47e832d,2A-2021-81845,"I would like to receive all the data records available for the Start-Up Visa (SUV) Program applications received by IRCC from the beginning of the program to the date (September 24, 2021). Each record (row) should include this information (columns): 1) Application submission date (month & year) 2) Type of supporting entity (LoS issuer: Venture capital fund, Angel investor, Incubator, etc.) 3) Supporting entity name 4) Application country of origin 5) Total number of the ""main members"" of the founding/management team applied for the SUV 6) Average age of the ""main members"" of the founding/management team applied for the SUV 7) Average CLB (Canadian Language Benchmark - English) level of the ""main members"" of the founding/management team applied for the SUV 8) Total Number of the ""dependants"" of the founding/management team applied for the SUV 9) Status of the application (Rejected, Approved, Processing, etc.) 10) Date of the final decision (if made)","Je voudrais recevoir tous les enregistrements de données disponibles pour les demandes du Programme de visa pour démarrage d’entreprise (PVDE) reçues par IRCC depuis le début du programme jusqu’au 24 septembre 2021. Chaque dossier (ligne) doit comporter ces informations (colonnes) : 1) Date de soumission de la demande (mois et année) 2) Type d’entité de soutien (émetteur de la lettre de créance) : Fonds de capital-risque, investisseur providentiel, incubateur, etc.) 3) Nom de l’entité d’appui 4) Pays d’origine de la demande 5) Nombre total des « membres principaux » de l’équipe de fondation/gestion qui ont présenté une demande pour le SUV 6) Âge moyen des « membres principaux » de l’équipe de fondation/gestion qui ont présenté une demande pour le SUV 7) Niveau moyen des NCLC (Niveaux de compétence linguistique canadiens - Anglais) des « membres principaux » de l’équipe de fondation/gestion qui ont présenté une demande pour le SUV 8) Nombre total des « personnes à charge » de l’équipe de fondation/gestion qui ont présenté une demande pour le SUV 9) Statut de la demande (Rejetée, Approuvée, En cours de traitement, etc.) 10) Date de la décision finale (si elle a été prise)",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5
2022,1,82cbcb040feb80ce136be37d04a802a8,2A-2021-93477,"Please provide the email address contact information for all IRCC Area Directors, Directors, Program Managers, Operations Managers, Supervisors, and Assistant Supervisors at Canadian Consulates, Visa Posts Overseas and inland processing centres.","Veuillez fournir les coordonnées des adresses électroniques de tous les directeurs de zone, les directeurs, les gestionnaires de programme, les gestionnaires des opérations, les superviseurs et les superviseurs adjoints d’IRCC dans les consulats canadiens, les postes de visas à l’étranger et les centres de traitement intérieurs.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5
2021,12,489b57895397d43833ecdb0f8b88b2cf,A-2020-373,"Copies of all CSIS and ITAC intelligence reports and briefs since June 1, 2020 on security and the COVID-19 pandemic.","Copies of all CSIS and ITAC intelligence reports and briefs since June 1, 2020 on security and the COVID-19 pandemic.",csis-scrs,Canadian Security Intelligence Service,Service canadien du renseignement de sécurité,9
2021,12,02a0ba785556e49a8d44abc5c09f0000,2A-2021-67625,"Please provide a copy of training guides and materials, public and private, since 1 January 2018 to (until August 29, 2021), relating to Module 4 of IRCC's Chinook system, including but not limited to the options provided for temporary resident applications and study permit permit applications notes generator for reasons for refusal - both centralized in Chinook and disaggregated by visa office.","Veuillez fournir une copie des guides et documents de formation (publics et privés) sur le Module 4 du système Chinook d’IRCC (du 1er janvier 2018 au 29 août 2021), y compris, mais sans toutefois s’y limiter, les options fournies aux agents par le générateur de notes pour les aider à rédiger les motifs de refus des demandes de résidence temporaire et des demandes de permis d’études – données centralisées dans Chinook et ventilées par bureau des visas.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",8
2021,12,7c567a38d48d7440956117f40bf9bf0c,2A-2021-61197,"I respectfully request the total number of refusals from Q1 2018 to Q2 2021 up to August 18, 2021  for study permit applications, TRV applications, work permit applications and permanent resident applications. I further respectfully request a breakdown (in terms of absolute number and percentage) of generic refusal reasons for each application type, for example, purpose of visit, travel history, etc.","Je demande respectueusement le nombre total de refus du premier trimestre de 2018 au deuxième trimestre de 2021 (jusqu’au 18 août 2021) pour les demandes de permis d’études, les demandes de visa de visiteur, les demandes de permis de travail et les demandes de résidence permanente. Je demande aussi respectueusement une ventilation (en chiffres absolus et en pourcentages) des motifs généraux de refus pour chaque type de demande (p. ex. but de la visite, antécédents de voyage, etc.).",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",7
2021,12,b3b1fcde13fa1879e840a1c3fba84e95,A-2021-60,"All records for the period between January 1, 2013 and April 29, 2021 related to the use (or potential use) of big data, big data analysis, algorithmic decision-making, algorithmic analytics, algorithmic analysis, predictive analytics, predictive analysis, and/or machine learning for the purpose of assessing or making determinations related to “risk of immigration and refugee applicants to Canada.","Tous les dossiers de la période du 1er janvier 2013 au 29 avril 2021 liés à l’utilisation (ou l’utilisation potentielle) de données massives, à l’analyse des données massives, aux processus décisionnels algorithmiques, à l’analytique algorithmique, aux analyses algorithmiques, à l’analytique prédictive, aux analyses prévisionnelles ou à l’apprentissage machine aux fins d’évaluation ou de détermination des risques associés aux candidats à l’immigration et aux demandeurs d’asile qui souhaitent venir au Canada.",csis-scrs,Canadian Security Intelligence Service,Service canadien du renseignement de sécurité,7
2021,12,f83ebff8742746cc36d6bde06af1a4cd,2A-2020-97210,"We request a copy of Inland Processing Policy Manual for all streams of immigration, including but not limited to - Temporary and Permanent Resident Applications. Please include all streams of Temporary and Permanent Resident applications. Please send the most recent version of this manual; if this manual is not in use any more, please include the last version used for inland processing.","Nous demandons une copie du guide sur le traitement des demandes au Canada pour tous les volets de l’immigration, notamment les demandes de résidence temporaire et permanente. Veuillez inclure tous les volets des demandes de résidence temporaire et permanente. Veuillez envoyer la version la plus récente de ce guide; s’il n’est plus utilisé, veuillez inclure la dernière version utilisée pour le traitement des demandes au Canada.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",7
2021,12,5200d27052f08b1c0966a51bf490c521,A-2020-562,Briefing note: Ref # 20-35071,Note d’information: Réf # 20-35071,csis-scrs,Canadian Security Intelligence Service,Service canadien du renseignement de sécurité,6
2021,12,6669303c723d67af9c252f2b47d086aa,A-2020-00482,Contract between Pfizer and Canada for COVID-19 vaccines.,Contrat entre Pfizer et le Canada pour les vaccins contre la COVID-19.,pwgsc-tpsgc,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,6
2021,12,f0c466b9b00e5e254e907008fbb7c876,A-2020-588,Briefing note: Ref # 21-36612,Note d’information: Réf # 21-36612,csis-scrs,Canadian Security Intelligence Service,Service canadien du renseignement de sécurité,6
2021,12,343d4740a6c21e6802c3f0df56f555c2,A-2019-206,"Files on Yuri Alexandrovich Bezmenov, also known by the alias Tomas David Schuman, created by the RCMP security service / CSIS.","Dossiers sur Yuri Alexandrovich Bezmenov, alias Tomas David Schuman, créés par le service de sécurité de la Gendarmerie royale du Canada ou le Service canadien du renseignement de sécurité.",csis-scrs,Canadian Security Intelligence Service,Service canadien du renseignement de sécurité,5
2021,12,4b54d2bdf6f0121b24ac174bb756a425,A-2020-00074,All Canadian Forces Intelligence Command reports concerning Covid-19 from January 2020 onwards as referenced in https://www.cbc.ca/news/politics/coronavirus-pandemic-covid-canadian-military-intelligence-wuhan-1.5528381,"Tous les rapports du Commandement du renseignement des Forces canadiennes concernant la COVID-19 produits depuis janvier 2020, cités à l’adresse suivante : https://www.cbc.ca/news/politics/coronavirus-pandemic-covid-canadian-military-intelligence-wuhan-1.5528381.",dnd-mdn,National Defence,Défense nationale,5
2021,11,f83ebff8742746cc36d6bde06af1a4cd,2A-2020-97210,"We request a copy of Inland Processing Policy Manual for all streams of immigration, including but not limited to - Temporary and Permanent Resident Applications. Please include all streams of Temporary and Permanent Resident applications. Please send the most recent version of this manual; if this manual is not in use any more, please include the last version used for inland processing.","Nous demandons une copie du guide sur le traitement des demandes au Canada pour tous les volets de l’immigration, notamment les demandes de résidence temporaire et permanente. Veuillez inclure tous les volets des demandes de résidence temporaire et permanente. Veuillez envoyer la version la plus récente de ce guide; s’il n’est plus utilisé, veuillez inclure la dernière version utilisée pour le traitement des demandes au Canada.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",9
2021,11,b3b1fcde13fa1879e840a1c3fba84e95,A-2021-60,"All records for the period between January 1, 2013 and April 29, 2021 related to the use (or potential use) of big data, big data analysis, algorithmic decision-making, algorithmic analytics, algorithmic analysis, predictive analytics, predictive analysis, and/or machine learning for the purpose of assessing or making determinations related to “risk of immigration and refugee applicants to Canada.","Tous les dossiers de la période du 1er janvier 2013 au 29 avril 2021 liés à l’utilisation (ou l’utilisation potentielle) de données massives, à l’analyse des données massives, aux processus décisionnels algorithmiques, à l’analytique algorithmique, aux analyses algorithmiques, à l’analytique prédictive, aux analyses prévisionnelles ou à l’apprentissage machine aux fins d’évaluation ou de détermination des risques associés aux candidats à l’immigration et aux demandeurs d’asile qui souhaitent venir au Canada.",csis-scrs,Canadian Security Intelligence Service,Service canadien du renseignement de sécurité,7
2021,11,f0abbda97b28d72e609fa9cfa699bf01,2A-2021-76583,Please provide the most current list of Immigration Program Managers for the overseas missions,Veuillez fournir la liste la plus récente des gestionnaires de programme d’immigration pour les missions à l’étranger.,cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",7
2021,11,25dd7b95a86c2dbd7b4dbf0df0e72403,A-2021-00023,"Any opinions, correspondence, briefing notes, papers, emails or any other written or digital documents pertaining to measures undertaken to protect the independence of the SCT since the advent of the ATSSC in 2014, with an emphasis on that information from January 2019 to September 13, 2021.","Tous les avis, correspondances, notes de synthèse, papiers, emails ou tout autre document écrit ou numérique relatifs aux mesures prises pour protéger l'indépendance du SCT depuis l'avènement de l'ATSSC en 2014, en mettant l'accent sur ces informations de janvier 2019 au 13 septembre 2021.",atssc-scdata,Administrative Tribunals Support Service of Canada,Service canadien d'appui aux tribunaux administratifs,6
2021,11,6f6d6d2da48f8baba15b108c1d6cef36,2A-2021-61191,"Manuals, policies, guidelines, instructions and training modules for immigration officers processing applications for permanent residence under the Self-employed Persons Program. Please provide any existing information regarding assessment conducted under the Self-employed Persons Program, including case studies, if any.","Guides, politiques, lignes directrices, instructions et modules de formation pour les agents d’immigration qui traitent les demandes de résidence permanente dans le cadre du Programme d’immigration des travailleurs autonomes. Veuillez fournir toute information concernant l’évaluation effectuée dans le cadre du Programme d’immigration des travailleurs autonomes, y compris les études de cas, s'il y a lieu.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",6
2021,11,282e5b907c7b878f4fbff673c4efeaa4,A-2019-89589,"All records relating to the replacement of the Student Partnership Program (SPP) with the Student Direct Stream (SDD) as then named -- or changes to those programs -- including research, policy, programming, communications, and electronic correspondence.","Tous les documents relatifs au remplacement du Programme de partenariat étudiant (PPE) par le Volet direct pour les études (VDE), comme il était alors nommé – ou aux changements apportés à ces programmes – y compris la recherche, les politiques, les activités, les communications et la correspondance électronique.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5
2021,11,489b57895397d43833ecdb0f8b88b2cf,A-2020-373,"Copies of all CSIS and ITAC intelligence reports and briefs since June 1, 2020 on security and the COVID-19 pandemic.","Copies of all CSIS and ITAC intelligence reports and briefs since June 1, 2020 on security and the COVID-19 pandemic.",csis-scrs,Canadian Security Intelligence Service,Service canadien du renseignement de sécurité,5
2021,11,6669303c723d67af9c252f2b47d086aa,A-2020-00482,Contract between Pfizer and Canada for COVID-19 vaccines.,Contrat entre Pfizer et le Canada pour les vaccins contre la COVID-19.,pwgsc-tpsgc,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,5
2021,11,6c4e64c818f9ab9ff08e16ed4fa854fb,2A-2021-52850,"We wish to access the most recent version of the attached CN PR reports (Until July 30,2021)",Nous souhaitons accéder à la version la plus récente des rapports sur la RP du RC ci-joints (jusqu’au 30 juillet 2021).,cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5
2021,11,7c567a38d48d7440956117f40bf9bf0c,2A-2021-61197,"I respectfully request the total number of refusals from Q1 2018 to Q2 2021 up to August 18, 2021  for study permit applications, TRV applications, work permit applications and permanent resident applications. I further respectfully request a breakdown (in terms of absolute number and percentage) of generic refusal reasons for each application type, for example, purpose of visit, travel history, etc.","Je demande respectueusement le nombre total de refus du premier trimestre de 2018 au deuxième trimestre de 2021 (jusqu’au 18 août 2021) pour les demandes de permis d’études, les demandes de visa de visiteur, les demandes de permis de travail et les demandes de résidence permanente. Je demande aussi respectueusement une ventilation (en chiffres absolus et en pourcentages) des motifs généraux de refus pour chaque type de demande (p. ex. but de la visite, antécédents de voyage, etc.).",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5
2021,10,e3ffaa1db7e4bbbbd30daf5816e3d0b5,2A-2021-55303,"I would respectfully request the following statistics related to temporary resident visa (TRV) applications and their rate of approval (until August 05, 2021): - A breakdown of approval rates by age of the applicant  - A breakdown of approval rates by country of residence  - A breakdown of approval rates by whether the applicant has included dependent family members in their application - A breakdown of approval rates by total funds available for their visit - A breakdown of approval rates by total length of proposed visit (one week, two weeks, three weeks, etc.) - A breakdown of approval rates by whether the applicant has a previous Canadian immigration refusal - A breakdown of approval rates by whether the applicant has a previous American, UK, New Zealand, or Australia immigration refusal - A breakdown of approval rates by whether the applicant used a paid representative or not - A breakdown of approval rates by whether a cover letter drafted by a paid representative was included in the application","Je vous demande respectueusement les statistiques suivantes relatives aux demandes de visa de résident temporaire (VRT) et à leur taux d’approbation (jusqu’au 5 août 2021) : une ventilation des taux d’approbation en fonction de l’âge du demandeur; une ventilation des taux d’approbation par pays de résidence; une ventilation des taux d’approbation selon que le demandeur a inclus ou pas des membres à charge de sa famille dans sa demande; une ventilation des taux d’approbation selon le montant total des fonds disponibles pendant le séjour; une ventilation des taux d’approbation selon la durée totale du séjour proposé (une semaine, deux semaines, trois semaines, etc.); une ventilation des taux d’approbation selon que le demandeur s’est vu refuser ou pas une demande antérieure par les autorités de l’Immigration du Canada; une ventilation des taux d’approbation selon que le demandeur s’est vu refuser ou pas une demande antérieure par les autorités de l’immigration des États-Unis, du Royaume-Uni, de la Nouvelle-Zélande ou de l’Australie; une ventilation des taux d’approbation selon que le demandeur a eu recours ou pas aux services rémunérés d’un représentant; une ventilation des taux d’approbation selon qu’une lettre de présentation rédigée par un représentant rémunéré était jointe ou pas à la demande.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",12
2021,10,a48d4741b959c79e831987cc15f0bef5,2A-2021-52853,"1) Number of Start-up Visa applications received, processed, approved, refused, withdrawn. From January 2020 - July 30, 2021 2) number of start-up visa applications received, processed, approved, refused by country of citizenship. From 2020-July 30, 2021 3) Start up applications received, processed, approved, refused by designated organizations. From 2020-July 30, 2021","1) Le nombre de demandes de visa pour démarrage d’entreprise reçues, traitées, approuvées, refusées, retirées. Entre janvier 2020 et le 30 juillet 2021, 2) le nombre de demandes de visa pour démarrage d’entreprise reçues, traitées, approuvées et refusées par pays de citoyenneté. De 2020 jusqu’au 30 juillet 2021, 3) le nombre de demandes de visa pour démarrage d’entreprise reçues, traitées, approuvées et refusées par organisation désignée. De l’année 2020 jusqu’au 30 juillet 2021.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",8
2021,10,29e49bf14ffd04d11eba6a87e0ad7272,2A-2021-55324,"I would respectfully request the following statistics related to work permit applications and their rate of approval: - A breakdown of approval rates by age of the applicant - A breakdown of approval rates by country of residence - A breakdown of approval rates by whether the applicant has included dependent family members in their application - A breakdown of approval rates by total funds available for their visit - A breakdown of approval rates by whether the applicant has a previous Canadian immigration refusal - A breakdown of approval rates by whether the applicant has a previous American, UK, New Zealand, or Australia immigration refusal - A breakdown of approval rates by whether the applicant used a paid representative or not - A breakdown of approval rates by whether a cover letter drafted by a paid representative was included in the application If you have any questions, comments, or concerns, please do not hesitate to contact the undersigned.","Je vous demande respectueusement les statistiques suivantes relatives aux demandes de permis de travail et à leur taux d’approbation : une ventilation des taux d’approbation en fonction de l’âge du demandeur; une ventilation des taux d’approbation par pays de résidence; une ventilation des taux d’approbation selon que le demandeur a inclus ou pas des membres à charge de sa famille dans sa demande; une ventilation des taux d’approbation selon le montant total des fonds disponibles pendant le séjour; une ventilation des taux d’approbation selon que le demandeur s’est vu refuser ou pas une demande antérieure par les autorités de l’Immigration du Canada; une ventilation des taux d’approbation selon que le demandeur s’est vu refuser ou pas une demande antérieure par les autorités de l’immigration des États-Unis, du Royaume-Uni, de la Nouvelle-Zélande ou de l’Australie; une ventilation des taux d’approbation selon que le demandeur a eu recours ou pas aux services rémunérés d’un représentant; une ventilation des taux d’approbation selon qu’une lettre de présentation rédigée par un représentant rémunéré était jointe ou pas à la demande. N’hésitez pas à communiquer avec la ou le soussigné pour toute question ou préoccupation ou tout commentaire que vous auriez.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",7
2021,10,6d3a2981fb0b1079d36c48af25c7be74,2A-2021-44358,"I would respectfully request the following statistics related to study permit applications and their chances of approval (both regular study permits and student direct stream study permits): - A breakdown of approval rates by age of the applicant - A breakdown of approval rates by country of residence - A breakdown of approval rates by whether or not the applicant has included dependent family members in their application - A breakdown of approval rates by total funds available for their studies - A breakdown of approval rates by whether or not the applicant has a previous Canadian immigration refusal - A breakdown of approval rates by whether or not the applicant has a previous American, UK, New Zealand or Australia immigration refusal - A breakdown of approval rates by whether or not the applicant used a paid representative - A breakdown of approval rates by whether or not a cover letter drafted by a paid representative was included in the application If you have any questions, comments, or concerns, please do not hesitate to contact the undersigned.","Je vous demande respectueusement les statistiques suivantes relatives aux demandes de permis d’études et à la possibilité qu’elles soient approuvées (permis d’études habituel et permis d’études offert dans le volet direct pour les études) : une ventilation des taux d’approbation en fonction de l’âge du demandeur; une ventilation des taux d’approbation par pays de résidence; une ventilation des taux d’approbation selon que le demandeur inclut ou non des membres à charge de sa famille dans sa demande; une ventilation des taux d’approbation selon le montant total des fonds disponibles pour les études; une ventilation des taux d’approbation selon que le demandeur s’est vu refuser ou non une demande antérieure par les autorités de l’Immigration du Canada; une ventilation des taux d’approbation selon que le demandeur s’est vu refuser ou non une demande antérieure par les autorités d’immigration des États-Unis, du Royaume-Uni, de la Nouvelle-Zélande ou de l’Australie; une ventilation des taux d’approbation selon que le demandeur a eu recours ou non aux services rémunérés d’un représentant; une ventilation des taux d’approbation selon qu’une lettre de présentation rédigée par un représentant rémunéré était jointe ou non à la demande. N’hésitez pas à communiquer avec la ou le soussigné pour toute question ou préoccupation ou tout commentaire que vous auriez.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",6
2021,10,f0fc3ad8ec31c1deebba97167ed6c646,A-2020-01937,"The formal Report of Findings concerning the Command Process Review - Canadian Joint Operations Command Information Operations Directives, conducted by Major-General (retired) Daniel Gosselin as ordered by the Chief of the Defence Staff","Le rapport officiel des constatations concernant l’examen du processus de commandement portant sur les directives relatives aux opérations d’information du Commandement des opérations interarmées du Canada, un examen mené par le major-général (à la retraite) Daniel Gosselin à la demande du chef d’état-major de la défense.",dnd-mdn,National Defence,Défense nationale,6
2021,10,11f8a8123a439a1b6240a5cffc3d8bdd,2A-2021-40673,"Please provide all internal manuals, policies, procedures, memos, and instructions pertaining to: the creation, handling, and processing of ""prospective applications""; how a ""prospective"" application differs from a non-""prospective"" application; how and when a ""prospective"" application is converted to a non-""prospective"" application; and how and when an Acknowledgement of Receipt (AOR) is issued to the client. I am looking for information specific to the processing of Spouse or Common-Law Partner in Canada Class (also known as an ""inland spousal sponsorship""). I seek to understand what steps take place, and in what order and time frame, from the receipt of the paper application in the mail room at CPC-M, to the opening of the application, the creation of the ""prospective"" application in the system, to the issuance of an AOR to the client. I would like this information as relevant to processing in the year 2021(until July 6, 2021), with a summary of any changes to this procedure compared to before COVID-19.","Veuillez fournir tous les manuels, politiques, procédures, notes de service et instructions internes se rapportant à la création, à la manipulation et au traitement des « demandes éventuelles »; à la manière dont une demande « éventuelle » diffère d’une demande non « éventuelle »; à la manière dont une demande « éventuelle » se transforme en une demande non « éventuelle » et au moment où elle le devient; ainsi qu’à la manière dont un accusé de réception est transmis au client et au moment où il est transmis. Je cherche à obtenir des renseignements propres au traitement des demandes au titre de la catégorie des époux ou des conjoints de fait au Canada (aussi appelées « demandes de parrainage d’un époux ou d’un conjoint de fait au Canada »). Je cherche à comprendre les étapes à suivre, l’ordre dans lequel elles doivent être suivies et la période de temps allouée, de la réception de la demande sur papier dans la salle du courrier au CTD–M à la transmission d’un accusé de réception au client, en passant par l’ouverture de la demande et la création de la demande « éventuelle » dans le système. J’aimerais obtenir des renseignements qui se rapportent au traitement effectué au cours de l’année 2021 (jusqu’au 6 juillet 2021), ainsi qu’un résumé de toute modification à la présente procédure comparativement à la période précédant la pandémie de COVID-19.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5
2021,10,3f704ac49a6e1e34ccd989351991fa22,A-2021-00013,Please provide: “Ethical Issue for CEO’s Attention: Past Breach”  It is dated 2021-06-02  Ref# 1246140,"Veuillez fournir le document intitulé « Question d’éthique à l’attention de la PDG : Manquement antérieur » daté du 2 juin 2021, réf. 1246140.",cer-rec,Canada Energy Regulator,La Régie de l’énergie du Canada,5
2021,10,6669303c723d67af9c252f2b47d086aa,A-2020-00482,Contract between Pfizer and Canada for COVID-19 vaccines.,Contrat entre Pfizer et le Canada pour les vaccins contre la COVID-19.,pwgsc-tpsgc,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,5
2021,10,866f4690d0fcf1ba8708652ddadd2416,2A-2021-41006,Please provide a comprehensive list of all the keywords that IRCC Communications Branch uses to monitor the online public environment. Please provide the rationale/objective behind each specific keyword and any records that might include any internal policies/guides/manuals for the online monitoring program.,"Veuillez fournir une liste exhaustive de tous les mots-clés qu’utilise la Direction générale des communications d’IRCC pour surveiller l’environnement public en ligne. Veuillez fournir les raisons ou l’objectif de chaque mot-clé particulier et tout document qui pourrait contenir des politiques, guides ou manuels internes aux fins du programme de surveillance en ligne.",cic,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",5
2021,10,890e3caefaceb3e5b94f453325d786e4,A-2020-00468,All contracts for COVID-19 vaccines.,Tous les contrats pour les vaccins contre la COVID-19.,pwgsc-tpsgc,Public Services and Procurement Canada,Services publics et Approvisionnement Canada,5
2021,9,0fc5607ed35cdfe4d2dc726d0c7298c7,A-2020-00315,PS-030187: Ransomware and Data Breach Incident Response,PS-030187 : Réponse aux incidents de rançongiciels et de violation de données ,ps-sp,Public Safety Canada,Sécurité publique Canada,8
